temperature,pH V,solution volume
30.203390531824432,-0.021175646229438152,1.0
30.203390531824432,-0.018750572222052675,1.0
30.203390531824432,-0.011150340281380658,1.0
30.169512178930763,-0.006775206762901701,1.0
30.203390531824432,-0.010412817773979918,1.0
30.203390531824432,0.0039001190221869563,1.0
30.169512178930763,0.008425257118442336,1.0
30.169512178930763,0.0071877193517868605,1.0
30.203390531824432,8.750267036957915e-05,1.0
30.203390531824432,0.01146284981841487,1.0
30.169512178930763,0.00588767967772454,1.0
30.169512178930763,0.0037376140629291664,1.0
30.135634168272123,0.07070215765861995,2.0
30.135634168272123,0.08264002197332682,2.0
30.10175649983725,0.08481508835108494,2.0
30.135634168272123,0.06863959471419416,2.0
30.067879173616014,0.005225159459212011,2.0
30.03400218959827,0.0039376201666310616,2.0
30.067879173616014,0.0038501174962614826,2.0
30.03400218959827,0.003825116733298746,2.0
30.067879173616014,0.003987621692556536,2.0
30.03400218959827,0.0036376110110782184,2.0
30.03400218959827,0.0032125980407116915,2.0
30.067879173616014,0.10119058809167761,2.0
30.03400218959827,0.10005305337687306,2.0
30.03400218959827,0.11130339671010467,2.0
30.03400218959827,0.09632793969542527,2.0
30.03400218959827,0.09577792291024506,2.0
30.03400218959827,0.1092408337656789,2.0
30.03400218959827,0.10646574907681508,2.0
30.03400218959827,0.10234062318796348,2.0
30.000125547773877,0.09919052705465867,2.0
30.03400218959827,0.10851581163975951,2.0
30.03400218959827,0.10871581774346142,2.0
30.03400218959827,0.10489070101016267,2.0
30.03400218959827,0.10292814111758782,2.0
30.03400218959827,0.09407787102877894,2.0
30.000125547773877,0.10492820215460677,2.0
30.000125547773877,0.10727827387310404,2.0
30.000125547773877,0.10442818689535205,2.0
30.000125547773877,0.10462819299905395,2.0
30.000125547773877,0.09656544694357129,2.0
30.000125547773877,0.10046556596575824,2.0
29.932373290661605,0.20009360637226478,3.0
29.932373290661605,0.2026186834315012,3.0
29.96624924813158,0.20296869411297952,3.0
29.96624924813158,0.19515595568712424,3.0
29.96624924813158,0.18849325235755487,3.0
29.96624924813158,0.2035312112796411,3.0
29.96624924813158,0.18960578630939667,3.0
29.96624924813158,0.20209366740928375,3.0
29.96624924813158,0.19693100985747855,3.0
29.96624924813158,0.19175585192419203,3.0
29.932373290661605,0.20249367961668754,3.0
29.898497675353823,0.18874325998718222,3.0
29.932373290661605,0.1983060518204291,3.0
29.932373290661605,0.20069362468337046,3.0
29.898497675353823,0.19028080690939053,3.0
29.932373290661605,0.19595598010193183,3.0
29.898497675353823,0.20253118076113164,3.0
29.898497675353823,0.1913558397167882,3.0
29.898497675353823,0.1971560167241432,3.0
29.932373290661605,0.1986685628833888,3.0
29.898497675353823,0.20378121890926848,3.0
29.898497675353823,0.19201835993530075,3.0
29.898497675353823,0.2036937162388989,3.0
29.898497675353823,0.19579347514267403,3.0
29.898497675353823,0.19411842402417065,3.0
29.898497675353823,0.1998060975981933,3.0
29.898497675353823,0.20209366740928375,3.0
29.864622402197345,0.18894326609088413,3.0
29.898497675353823,0.1900182988982818,3.0
29.898497675353823,0.18931827753532518,3.0
29.864622402197345,0.19120583513901182,3.05
29.864622402197345,0.20389372234260078,3.05
29.898497675353823,0.19265587939085055,3.05
29.864622402197345,0.2039812250129704,3.05
29.864622402197345,0.18888076418347727,3.05
29.864622402197345,0.20383122043519397,3.05
29.864622402197345,0.19436843165379802,3.05
29.864622402197345,0.19425592822046572,3.05
29.864622402197345,0.20364371471297343,3.05
29.830747471181652,0.18915577257606736,3.05
29.864622402197345,0.20346870937223427,3.0999999999999996
29.864622402197345,0.19033080843531602,3.0999999999999996
29.830747471181652,0.1919683584093753,3.0999999999999996
29.830747471181652,0.20219367046113468,3.0999999999999996
29.830747471181652,0.20301869563890498,3.0999999999999996
29.830747471181652,0.1988935697500534,3.0999999999999996
29.830747471181652,0.18929327677236246,3.0999999999999996
29.830747471181652,0.18888076418347727,3.0999999999999996
29.79687288229736,0.18885576342051455,3.0999999999999996
29.79687288229736,0.1926308786278878,3.0999999999999996
29.830747471181652,0.19056831568346205,3.1499999999999995
29.830747471181652,0.20539376812036503,3.1499999999999995
29.79687288229736,0.19609348429822687,3.1499999999999995
29.79687288229736,0.1900182988982818,3.1499999999999995
29.72912473087905,0.19003079927976319,3.1499999999999995
29.72912473087905,0.20266868495742668,3.1499999999999995
29.762998635533208,0.20134364452040163,3.1499999999999995
29.72912473087905,0.19820604876857814,3.1499999999999995
29.762998635533208,0.1934684041871395,3.1499999999999995
29.72912473087905,0.196843507187109,3.1499999999999995
29.762998635533208,0.20629379558702352,3.1999999999999993
29.72912473087905,0.20054362010559404,3.1999999999999993
29.72912473087905,0.19513095492416152,3.1999999999999993
29.72912473087905,0.191855854976043,3.1999999999999993
29.695251168324752,0.19550596636860257,3.1999999999999993
29.695251168324752,0.2010811365092929,3.1999999999999993
29.72912473087905,0.2056812768944365,3.1999999999999993
29.72912473087905,0.19881856746116522,3.1999999999999993
29.695251168324752,0.19226836756492813,3.1999999999999993
29.72912473087905,0.20665630664998322,3.1999999999999993
29.695251168324752,0.19795604113895077,3.249999999999999
29.695251168324752,0.20659380474257638,3.249999999999999
29.695251168324752,0.19654349803155616,3.249999999999999
29.695251168324752,0.19761853083895384,3.249999999999999
29.661377947859428,0.20799384746848962,3.249999999999999
29.695251168324752,0.20769383831293683,3.249999999999999
29.695251168324752,0.19775603503524888,3.249999999999999
29.695251168324752,0.2043687368388928,3.249999999999999
29.661377947859428,0.19334340037232584,3.249999999999999
29.695251168324752,0.2058312814722129,3.249999999999999
29.661377947859428,0.1951684560686056,3.299999999999999
29.661377947859428,0.19855605945005644,3.299999999999999
29.661377947859428,0.2000061037018952,3.299999999999999
29.661377947859428,0.20875637073885311,3.299999999999999
29.661377947859428,0.19784353770561847,3.299999999999999
29.661377947859428,0.20875637073885311,3.299999999999999
29.661377947859428,0.1947809442426832,3.299999999999999
29.62750506947331,0.20898137760551774,3.299999999999999
29.62750506947331,0.1945809381389813,3.299999999999999
29.661377947859428,0.20371871700186164,3.299999999999999
29.661377947859428,0.20349371013519701,3.3499999999999988
29.661377947859428,0.2065438032166509,3.3499999999999988
29.661377947859428,0.20013110751670887,3.3499999999999988
29.62750506947331,0.20715632190923797,3.3499999999999988
29.62750506947331,0.2010811365092929,3.3499999999999988
29.62750506947331,0.20740632953886529,3.3499999999999988
29.62750506947331,0.20236867580187384,3.3499999999999988
29.62750506947331,0.20821885433515427,3.3499999999999988
29.593632533155517,0.1994435865352336,3.3499999999999988
29.593632533155517,0.20639379863887447,3.3499999999999988
29.661377947859428,0.2075563341166417,3.3999999999999986
29.661377947859428,0.20065612353892637,3.3999999999999986
29.661377947859428,0.19738102359080784,3.3999999999999986
29.62750506947331,0.20195616321298865,3.3999999999999986
29.62750506947331,0.21158145695364242,3.3999999999999986
29.661377947859428,0.2067438093203528,3.3999999999999986
29.62750506947331,0.20746883144627218,3.3999999999999986
29.62750506947331,0.21149395428327283,3.3999999999999986
29.593632533155517,0.20750633259071627,3.3999999999999986
29.62750506947331,0.19915607776116215,3.3999999999999986
29.62750506947331,0.20343120822779018,3.4499999999999984
29.593632533155517,0.1994435865352336,3.4499999999999984
29.593632533155517,0.21271899166844693,3.4499999999999984
29.559760338896275,0.19825605029450363,3.4499999999999984
29.559760338896275,0.20735632801293985,3.4499999999999984
29.559760338896275,0.19995610217596974,3.4499999999999984
29.559760338896275,0.21165645924253057,3.4499999999999984
29.593632533155517,0.20814385204626604,3.4499999999999984
29.559760338896275,0.21274399243140968,3.4499999999999984
29.593632533155517,0.21219397564622944,3.4499999999999984
29.559760338896275,0.19928108157597585,3.4499999999999984
29.593632533155517,0.19931858272041994,3.4499999999999984
29.593632533155517,0.21149395428327283,3.4999999999999982
29.593632533155517,0.20425623340556048,3.4999999999999982
29.62750506947331,0.20961889706106757,3.4999999999999982
29.62750506947331,0.21314400463881347,3.4999999999999982
29.62750506947331,0.19919357890560624,3.4999999999999982
29.593632533155517,0.2003561143833735,3.4999999999999982
29.62750506947331,0.2008311288796655,3.4999999999999982
29.62750506947331,0.20540626850184635,3.4999999999999982
29.62750506947331,0.19934358348338269,3.4999999999999982
29.62750506947331,0.21144395275734734,3.4999999999999982
29.62750506947331,0.21413153477584154,3.549999999999998
29.62750506947331,0.20890637531662953,3.549999999999998
29.62750506947331,0.21316900540177616,3.549999999999998
29.661377947859428,0.20103113498336742,3.549999999999998
29.62750506947331,0.20154365062410357,3.549999999999998
29.62750506947331,0.20258118228705707,3.549999999999998
29.661377947859428,0.21291899777214884,3.549999999999998
29.661377947859428,0.20373121738334304,3.549999999999998
29.661377947859428,0.20161865291299175,3.549999999999998
29.661377947859428,0.2149065584276864,3.549999999999998
29.661377947859428,0.2152565691091647,3.599999999999998
29.661377947859428,0.21168146000549334,3.599999999999998
29.661377947859428,0.20295619373149817,3.599999999999998
29.661377947859428,0.06585200964384899,3.599999999999998
29.661377947859428,0.00451263771477401,3.599999999999998
29.661377947859428,0.18543065889461957,3.599999999999998
29.661377947859428,0.20510625934629356,3.599999999999998
29.661377947859428,0.2043562364574114,3.599999999999998
29.661377947859428,0.20939389019440294,3.599999999999998
29.661377947859428,0.19730602130191963,3.599999999999998
29.661377947859428,0.206343797112949,3.599999999999998
29.661377947859428,0.2086563676870022,3.599999999999998
29.661377947859428,0.21388152714621417,3.599999999999998
29.661377947859428,0.21088143559068576,3.599999999999998
29.661377947859428,0.20328120365001373,3.599999999999998
29.661377947859428,0.20118113956114386,3.6499999999999977
29.62750506947331,0.20135614490188297,3.6499999999999977
29.62750506947331,0.20599378643147065,3.6499999999999977
29.661377947859428,0.20363121433149206,3.6499999999999977
29.661377947859428,0.20380621967223123,3.6499999999999977
29.62750506947331,0.2160065919980468,3.6499999999999977
29.62750506947331,0.2155440778832362,3.6499999999999977
29.62750506947331,0.2031561998352,3.6499999999999977
29.661377947859428,0.21684411755729852,3.6499999999999977
29.661377947859428,0.21431904049806208,3.6499999999999977
29.661377947859428,0.21309400311288798,3.6999999999999975
29.661377947859428,0.21485655690176092,3.6999999999999975
29.62750506947331,0.20344370860927152,3.6999999999999975
29.661377947859428,0.2177191442609943,3.6999999999999975
29.661377947859428,0.21279399395733511,3.6999999999999975
29.661377947859428,0.20323120212408824,3.6999999999999975
29.661377947859428,0.20820635395367287,3.6999999999999975
29.62750506947331,0.205156260872219,3.6999999999999975
29.62750506947331,0.21253148594622634,3.6999999999999975
29.62750506947331,0.20725632496108895,3.6999999999999975
29.62750506947331,0.20511875972777488,3.7499999999999973
29.62750506947331,0.2087938718832972,3.7499999999999973
29.62750506947331,0.209193884090701,3.7499999999999973
29.62750506947331,0.21491905880916778,3.7499999999999973
29.62750506947331,0.20653130283516954,3.7499999999999973
29.661377947859428,0.21888167973876155,3.7499999999999973
29.62750506947331,0.21909418622394483,3.7499999999999973
29.62750506947331,0.21871917477950378,3.7499999999999973
29.62750506947331,0.208243855098117,3.7499999999999973
29.62750506947331,0.21601909237952815,3.7499999999999973
29.62750506947331,0.20495625476851714,3.799999999999997
29.62750506947331,0.2104314218573565,3.799999999999997
29.62750506947331,0.21133144932401499,3.799999999999997
29.62750506947331,0.20630629596850492,3.799999999999997
29.62750506947331,0.2174066347239601,3.799999999999997
29.62750506947331,0.21145645313882871,3.799999999999997
29.62750506947331,0.2052812646870327,3.799999999999997
29.62750506947331,0.2079313455610828,3.799999999999997
29.62750506947331,0.21968170415356916,3.799999999999997
29.593632533155517,0.20538126773888363,3.799999999999997
29.593632533155517,0.20675630970183417,3.849999999999997
29.593632533155517,0.21971920529801325,3.849999999999997
29.593632533155517,0.21303150120548114,3.849999999999997
29.593632533155517,0.20598128604998936,3.849999999999997
29.593632533155517,0.20815635242774744,3.849999999999997
29.593632533155517,0.22066923429059723,3.849999999999997
29.559760338896275,0.21865667287209695,3.849999999999997
29.593632533155517,0.20693131504257334,3.849999999999997
29.559760338896275,0.22038172551652577,3.849999999999997
29.559760338896275,0.21511906491286967,3.849999999999997
29.593632533155517,0.21206897183141576,3.849999999999997
29.559760338896275,0.21931919309060946,3.849999999999997
29.559760338896275,0.21956920072023683,3.849999999999997
29.559760338896275,0.20825635547959837,3.849999999999997
29.593632533155517,0.217269130527665,3.849999999999997
29.559760338896275,0.2101939146092105,3.899999999999997
29.559760338896275,0.2105939268166143,3.899999999999997
29.559760338896275,0.20694381542405468,3.899999999999997
29.559760338896275,0.21996921292764063,3.899999999999997
29.559760338896275,0.2067063081759087,3.899999999999997
29.62750506947331,0.2172316293832209,3.899999999999997
29.593632533155517,0.20780634174626908,3.899999999999997
29.62750506947331,0.20688131351664785,3.899999999999997
29.62750506947331,0.21516906643879513,3.899999999999997
29.62750506947331,0.2091563829462569,3.899999999999997
29.62750506947331,0.2077938413647878,3.9499999999999966
29.661377947859428,0.09396536759544664,3.9499999999999966
29.62750506947331,0.010187810907315287,3.9499999999999966
29.492016976510666,0.006362694174016541,3.9499999999999966
29.62750506947331,0.0034626056703390613,3.9499999999999966
29.62750506947331,0.0034626056703390613,3.9499999999999966
29.62750506947331,0.18294308297982725,3.9499999999999966
29.62750506947331,0.2046062440870388,3.9499999999999966
29.62750506947331,0.20820635395367287,3.9499999999999966
29.62750506947331,0.20013110751670887,3.9499999999999966
29.62750506947331,0.20713132114627522,3.9499999999999966
29.62750506947331,0.20416873073519093,3.9499999999999966
29.62750506947331,0.20873136997589037,3.9499999999999966
29.62750506947331,0.21543157444990388,3.9499999999999966
29.62750506947331,0.21524406872768337,3.9499999999999966
29.593632533155517,0.2189441816461684,3.9499999999999966
29.62750506947331,0.21491905880916778,3.9499999999999966
29.62750506947331,0.2203942258980071,3.9999999999999964
29.62750506947331,0.22034422437208162,3.9999999999999964
29.62750506947331,0.21895668202764978,3.9999999999999964
29.593632533155517,0.20910638142033147,3.9999999999999964
29.62750506947331,0.21805665456099121,3.9999999999999964
29.593632533155517,0.21279399395733511,3.9999999999999964
29.62750506947331,0.20720632343516346,3.9999999999999964
29.62750506947331,0.20704381847590564,3.9999999999999964
29.62750506947331,0.2098689046906949,3.9999999999999964
29.62750506947331,0.2188191778313547,3.9999999999999964
29.62750506947331,0.21644410534989472,4.049999999999996
29.593632533155517,0.21100643940549943,4.049999999999996
29.593632533155517,0.2104314218573565,4.049999999999996
29.593632533155517,0.21478155461287268,4.049999999999996
29.62750506947331,0.2195441999572741,4.049999999999996
29.593632533155517,0.2222442823572497,4.049999999999996
29.593632533155517,0.22221928159428694,4.049999999999996
29.593632533155517,0.21460654927213355,4.049999999999996
29.593632533155517,0.21036891994994966,4.049999999999996
29.593632533155517,0.21611909543137914,4.049999999999996
29.593632533155517,0.2132815088351085,4.099999999999996
29.593632533155517,0.21015641346476638,4.099999999999996
29.593632533155517,0.21325650807214575,4.099999999999996
29.593632533155517,0.22193177282021548,4.099999999999996
29.559760338896275,0.2209692434461501,4.099999999999996
29.593632533155517,0.20864386730552079,4.099999999999996
29.559760338896275,0.21619409772026735,4.099999999999996
29.593632533155517,0.22089424115726186,4.099999999999996
29.593632533155517,0.21185646534623248,4.099999999999996
29.559760338896275,0.20851886349070714,4.099999999999996
29.559760338896275,0.22353182164983063,4.149999999999996
29.559760338896275,0.21393152867213966,4.149999999999996
29.559760338896275,0.21308150273140658,4.149999999999996
29.559760338896275,0.21070643024994662,4.149999999999996
29.559760338896275,0.21158145695364242,4.149999999999996
29.559760338896275,0.21521906796472057,4.149999999999996
29.559760338896275,0.21644410534989472,4.149999999999996
29.559760338896275,0.22126925260170296,4.149999999999996
29.559760338896275,0.2216192632831812,4.149999999999996
29.525888486684707,0.2132815088351085,4.149999999999996
29.593632533155517,0.21299400006103703,4.199999999999996
29.559760338896275,0.21039392071291235,4.199999999999996
29.559760338896275,0.2174441358684042,4.199999999999996
29.559760338896275,0.21171896114993743,4.199999999999996
29.525888486684707,0.21185646534623248,4.199999999999996
29.559760338896275,0.22428184453871275,4.199999999999996
29.559760338896275,0.22438184759056368,4.199999999999996
29.525888486684707,0.21716912747581413,4.199999999999996
29.559760338896275,0.21234398022400586,4.199999999999996
29.559760338896275,0.2151440656758324,4.199999999999996
29.559760338896275,0.22471935789056063,4.249999999999996
29.593632533155517,0.22443184911648917,4.249999999999996
29.559760338896275,0.2220817773979919,4.249999999999996
29.593632533155517,0.21296899929807428,4.249999999999996
29.559760338896275,0.2246943571275979,4.249999999999996
29.559760338896275,0.2108689352092044,4.249999999999996
29.593632533155517,0.21276899319437242,4.249999999999996
29.593632533155517,0.21148145390179143,4.249999999999996
29.559760338896275,0.22445684987945186,4.249999999999996
29.559760338896275,0.22474435865352332,4.249999999999996
